0,318185562213.5411,0.4506906300276241,0.7243932644695217,0.0038090126211203085,0.08786355735680863,0.19213609378163848,0.08947823945465153,0.12099404397241895,0.13113115765997457,0.11352374131638818,0.0038633601755954494,0.03338600772205257,0.09117746895913903,0.12677761350104527,0.0853450946450731,0.0005001089292115804,0.1138027354194527,0.0004032209226694851,0.17156369311001107,0.1574257215482187
1,115751977179.93872,0.421282205491134,0.6194234360072703,0.0035291022926618996,0.08070320231164431,0.17684426943505865,0.08734778239246521,0.11833669428477708,0.13462155068729112,0.12310483398572639,0.00440908477095295,0.034601070189562204,0.08924640479744812,0.13610745771271207,0.06373270974689929,0.0005326010593023899,0.11813812085750876,0.00042522200731366736,0.1800822221588521,0.16437631284723908
2,54186976492.66268,0.38850849355792577,0.5720440269902364,0.00397433436859121,0.07268937399640943,0.15725854965486866,0.0877947941957063,0.09900739219144616,0.13602357946233937,0.11767635115223438,0.005307233452923176,0.034834149457324846,0.09035312667989005,0.15414400051122623,0.059587206528565834,0.0005296054228724405,0.12456613203320456,0.0004213827316802416,0.1921123996042105,0.18144060610687787
3,43806855662.44644,0.4579479017455088,0.5757615323157725,0.00421243785495956,0.08187482377844593,0.1454707083823782,0.0799540415469804,0.0936038020083721,0.13668728609766131,0.13311215756811867,0.0055372986549503305,0.03163552678787823,0.10099488573397701,0.1592942001118596,0.054768546313219535,0.0005454355822615772,0.12227938815012575,0.00036523813110081216,0.1593669498875523,0.1994699845867489
4,31750263290.01472,0.40177711706957775,0.5881021606291185,0.004233411623609655,0.09028117495745974,0.1600962796901811,0.08554993609572976,0.10819617486373598,0.14156307347690758,0.12894869796802091,0.005719209222949581,0.03724830409911779,0.10946155352323966,0.1241241133730013,0.05877315104913889,0.0005566410722271913,0.10947681190099225,0.0004319753642760112,0.1465763024938902,0.18072109526389485
5,28243615883.52721,0.407968192735616,0.5723640853242242,0.00438318872574021,0.08973314157385062,0.13885833813815698,0.08945429175778484,0.09102907097277854,0.13941724235444203,0.1352702143378689,0.005325505638347425,0.040474760702584905,0.1276315875446659,0.12587182442255365,0.051840208519513285,0.0005718956738088658,0.1072982174856807,0.0004975468823574581,0.1340095026408117,0.193817979070391
6,10239403183.443464,0.47521272917257346,0.5757227666185009,0.004541071915339729,0.09190765587262471,0.11944986426769705,0.07453560611035029,0.08993739927990896,0.1488513257767363,0.15082492523527227,0.005437926049210179,0.03950331441969429,0.12762978555405152,0.13363249594059248,0.04797342718245573,0.0005468675958611723,0.1043854515950486,0.0005268215763532114,0.15141684299178065,0.18873104728830087
7,8078103438.064599,0.5062658975535431,0.5742124347738138,0.004453316617358806,0.098752382026493,0.09401800901253478,0.07076012092457679,0.07091326393300679,0.1616383396442985,0.14536622760159543,0.0056952161226187245,0.034845913630328705,0.13093793692113603,0.14358383528497093,0.05266634209462618,0.000584544711987595,0.11297862963384475,0.0004996029757051578,0.1673042396091851,0.16906657246177464
8,5529334693.515967,0.513862249361048,0.5805479952706164,0.0040987901369205285,0.11110601149340543,0.0813192874922814,0.06838035157230052,0.07212220467877727,0.15660778398291453,0.1480314654380657,0.005378287832683674,0.03400654276088647,0.10908721279908823,0.16605153504483444,0.05031794678746801,0.0006417590318536236,0.10696648933828246,0.0004866359516615798,0.13585385977153513,0.17830231925575873
9,2722109762.9213343,0.5335977135739545,0.5888840998562576,0.003941638589494761,0.13023013264978398,0.07655101652427446,0.06099540517566922,0.06567471531227134,0.15204422624447725,0.13678818178720026,0.005345867340323654,0.037576086660301745,0.12193491471518929,0.14176634440919744,0.04652339226270087,0.0005704562824289631,0.1030158051036574,0.0005121301006979234,0.12510291308554783,0.18958027911868316
10,2011583782.2006052,0.5013433651399891,0.6389182979390001,0.003847561388327745,0.13052682255949957,0.07887288414738225,0.06963438446871656,0.05993984486111251,0.17609477827475387,0.1287063196524114,0.0054136976929479936,0.036056439062828474,0.13423456750145005,0.13289939479260585,0.051750289491605456,0.0006770487909225584,0.08512452236708629,0.0005334985919692158,0.11522928894184868,0.1598278363885484
11,1539291274.3027732,0.533612400331248,0.6319301070140795,0.0042465972943831285,0.1115377621138187,0.07900922215599965,0.06368243958348943,0.05462620257747302,0.18346303366469013,0.13679469940447017,0.005999941849659538,0.03534078551061913,0.15647958262747647,0.12645093148368783,0.0563635730577747,0.0006082683821472111,0.08407087641952218,0.0005315020497069678,0.11968947375992585,0.15842837995035353
12,1268912380.7850344,0.506310056731761,0.6646454239548492,0.004074329670160523,0.11004491914612326,0.07253076833765089,0.06830071107435302,0.0575991572524173,0.17235777342380998,0.11918847993375677,0.0066366358402785595,0.034323231758299266,0.16622664591872005,0.12268311262624483,0.056552079507505605,0.0006246108708545454,0.061844986323083245,0.00047634677736260354,0.11957797878825592,0.15742767895011003
13,1162972104.2390783,0.44543933783749873,0.6929280937643266,0.003628616226210971,0.11388521083749822,0.07849666931006827,0.058524821718910935,0.05432514229921561,0.17502987656952515,0.11291697216363629,0.00628109760458642,0.03946848813632579,0.1743404366107369,0.1382733600904801,0.057903468932256966,0.0005372984450338419,0.06344151418981589,0.0004844831277637493,0.12826633558388545,0.16982250520330475
14,1109793586.6518376,0.4721517856663234,0.6762956746177903,0.003409368726724365,0.1066966942134264,0.08170176474206195,0.06370472930527377,0.05522582117589754,0.17753085451140355,0.09770093726557937,0.006824581931880019,0.04279064123742491,0.16432182560365274,0.1358223446386802,0.05807726046133026,0.0005758456861708477,0.06113437777916782,0.0004399693845085147,0.15181220786178476,0.16624035092732367
15,1006200737.895985,0.3916900470128151,0.7413049550336155,0.00412074349249004,0.10761727172617581,0.08343920633682027,0.05918706169829918,0.0562895392270969,0.17070968086235339,0.10486898939910919,0.005982134917283213,0.044338637164883545,0.15976268313914121,0.13196653974956266,0.04892175402567801,0.0005894802885053536,0.05467380866025802,0.00049188109542143,0.1449094351868747,0.16431640884682364
16,991511681.2609653,0.3799422362897532,0.7169384072453897,0.00386176919469911,0.1163125865464119,0.08851081219358076,0.06702374366612021,0.06267245099613905,0.1679082432963387,0.1067372801401925,0.00560610093576392,0.041793798401297724,0.12500306408915074,0.12887119206990863,0.04902509353617711,0.0005542863706167397,0.053494669654340556,0.00047111870009839486,0.17905593502166997,0.1989823306090402
17,984840511.0256867,0.4134394284342347,0.6572698907130011,0.004316016879055185,0.12623876667113124,0.09318467470279153,0.072179060546138,0.0707974183667652,0.16535851589168016,0.10861737096444339,0.005104469542787052,0.054615478352554085,0.14180393259690827,0.12828676460691868,0.048737518414120946,0.000616171413590722,0.05664458730367876,0.0003863218869163598,0.15274467304097816,0.21617657829093956
18,947130743.9950161,0.4211194139140731,0.6574490587988138,0.0042694264733576575,0.12262287314263318,0.09195759770337761,0.06438370312159922,0.07663918342432934,0.15894671833919455,0.11762457119060479,0.004865388966971104,0.054781020928901886,0.1329361800451876,0.1303544874836853,0.04701802171098719,0.0006661092559902894,0.03892879124204511,0.00039313989481006424,0.16135750161341156,0.23639460248310393
