0.5882478237936084,0.5788257208882965,0.006045302618750424,0.08282250837987146,0.1515692349288929,0.09994911168623229,0.1703960877568153,0.168322153714283,0.07373879983338238,0.0033792844837792855,0.02501836394837368,0.11569092040815593,0.11555588192308852,0.10090610762207387,0.00034428308582787863,0.09930981152810203,0.0012532451565052639,0.19772192725675827,0.16605584400505538,2044684837.7456214
0.5889892054099036,0.579976803580602,0.006027451495492539,0.08288359612351898,0.1515013805820421,0.0998719773213855,0.17068179705767594,0.16745032975989949,0.07315501211633876,0.0033720976169445893,0.025132392314488477,0.11619353885756362,0.11557468264018317,0.10171918301366137,0.00034321501209252936,0.09971398700298159,0.0012534845520120789,0.1974516041975788,0.16645871410884727,1709387636.6617026
0.5841960018887964,0.5783609177371789,0.006012416551819689,0.08303950386164662,0.15228263565687256,0.09975481459704891,0.16888179058156624,0.16688353712280632,0.07396723208891139,0.0034103381728840224,0.025106181128246096,0.11664113233768757,0.11625077063052881,0.10164828040302287,0.0003446165896817527,0.09997406494791497,0.0012537381659808184,0.19901598951664629,0.16638532187826605,1529462976.7608697
0.585019565786952,0.5802380113445701,0.00602214416466314,0.08368535226750917,0.1521984096507647,0.099752828489254,0.16986812039401097,0.16611529686580362,0.07364299392743553,0.003398238297817383,0.024921984083612434,0.11730478489244611,0.11768712433537162,0.10075982416202783,0.000347317490088717,0.09990173888623176,0.0012547001074630973,0.1993163511099946,0.16597090405284692,1309049616.412536
0.580371584648063,0.5833263441830812,0.006014339288830263,0.08337207842728962,0.15192193170027268,0.09871322707460904,0.17033753948537605,0.16643587793131998,0.0733562484972737,0.0034081341845267348,0.024995109327376072,0.11705543999847617,0.1180325903860268,0.10109649526068105,0.000347813614591501,0.09947654928533581,0.0012469813755376224,0.1982146413139614,0.16493436351687651,1346559296.5117483
0.5757363376220657,0.5848473000304062,0.006047441207815792,0.08364300412853128,0.15299312074114146,0.09833894319168367,0.17013787597256022,0.16647881878066037,0.07334677394230373,0.0033884312360270537,0.025192379969857966,0.11706935592273485,0.11852235012015762,0.10098927405487575,0.0003457938436414712,0.10064445582624917,0.0012465455388309414,0.20021788768438736,0.16310866728356616,1317304769.8641267
0.5735063929907187,0.5828574568451882,0.006039565422098657,0.08396223468040172,0.15465016039161014,0.09808623058344412,0.16999133794497032,0.1665394325847009,0.07284308279698423,0.003401202689285372,0.02536102270082691,0.11652408671098208,0.11798781596535994,0.10156423967195029,0.0003450948272682538,0.1014767617867011,0.0012386335323790203,0.19897027430475078,0.1637908385581901,1345823474.9048288
0.5683478743463184,0.5807373805026947,0.00605074716715477,0.0838278055395448,0.15413146225950636,0.09738707979380777,0.1695698747982964,0.16702466949424002,0.07293834170843268,0.0033919150189414054,0.02534035972620585,0.11543227250998592,0.1180072164818151,0.10151126176602625,0.00034532197347380997,0.1008233575667245,0.0012395332587416194,0.19882443729311639,0.1647735496046907,1590332822.8762548
0.5710011492684736,0.5766138363006814,0.0060961125950194876,0.08358466719074296,0.15498789414931854,0.09751124588967516,0.17038765659031024,0.16715397802231738,0.0729887893338503,0.0033695983638139288,0.02526932452767916,0.11562475684713487,0.11827966541859082,0.10049379785751301,0.00034583027881235053,0.10032873076800206,0.001246351390424175,0.19865302284571137,0.16596955180527984,1824092357.1717017
0.572506647942311,0.5821180834790108,0.006131418997428254,0.08355757923814855,0.15428756662935503,0.09737040777076325,0.17039022231979858,0.16793329726288056,0.07284721503988992,0.0033589047597014986,0.025238559812680566,0.11502619610395332,0.11845874844098199,0.09981216483000047,0.00034550232574738824,0.10043576905587315,0.001244211490485239,0.19708607234183184,0.16651151691692115,1835778638.3541794
0.5721852851843072,0.5828925591281827,0.006081481074348986,0.0834978669147097,0.15468936810460227,0.09738230859710553,0.1707593897013416,0.16802089943347315,0.07310853933579166,0.0033922614834127787,0.02511799887187867,0.1152511875993042,0.1189640831045008,0.09985420656344778,0.0003465567213628363,0.10040562035516845,0.0012491960622785093,0.19635933747914874,0.1663731975169688,1737430814.1769247
0.5713665172644293,0.5835321423857236,0.006058902987353634,0.08404714489426916,0.1566727493528936,0.09729689126288736,0.17053938210597339,0.16774635998010884,0.07307356660074651,0.003373768291473538,0.025451275732895056,0.1145962768352835,0.11841727692526412,0.09955849699460943,0.00034717654794466944,0.10044743882435718,0.0012468316134558854,0.19733295964541553,0.16577733127633482,1606065248.814838
0.5708656184139856,0.5811410033258282,0.006060593241463751,0.08415911037644741,0.1571432909660695,0.09811017311410883,0.1718956160863601,0.16738061313296335,0.07316911590907137,0.003380127018573066,0.025525187277390976,0.11460811202445373,0.11857500413412751,0.09905601437836006,0.00034886612849496486,0.10069838417738082,0.0012401377495484466,0.19908029770070168,0.1657881998116459,1557959658.626925
